"muni","total","danio","delsex","hom","les","robo","otros","year","muniYear"
"29003",NA,NA,NA,NA,NA,NA,NA,1998,"29003_1998"
"29004",NA,NA,NA,NA,NA,NA,NA,1998,"29004_1998"
"29005",1459,91,96,16,312,624,320,1998,"29005_1998"
"29006",382,11,0,1,67,183,120,1998,"29006_1998"
"29007",NA,NA,NA,NA,NA,NA,NA,1998,"29007_1998"
"29008",NA,NA,NA,NA,NA,NA,NA,1998,"29008_1998"
"29009",NA,NA,NA,NA,NA,NA,NA,1998,"29009_1998"
"29010",882,62,1,5,208,228,378,1998,"29010_1998"
"29011",NA,NA,NA,NA,NA,NA,NA,1998,"29011_1998"
"29012",NA,NA,NA,NA,NA,NA,NA,1998,"29012_1998"
"29013",375,15,1,6,83,166,104,1998,"29013_1998"
"29014",NA,NA,NA,NA,NA,NA,NA,1998,"29014_1998"
"29015",NA,NA,NA,NA,NA,NA,NA,1998,"29015_1998"
"29016",NA,NA,NA,NA,NA,NA,NA,1998,"29016_1998"
"29017",NA,NA,NA,NA,NA,NA,NA,1998,"29017_1998"
"29018",NA,NA,NA,NA,NA,NA,NA,1998,"29018_1998"
"29019",NA,NA,NA,NA,NA,NA,NA,1998,"29019_1998"
"29020",NA,NA,NA,NA,NA,NA,NA,1998,"29020_1998"
"29021",NA,NA,NA,NA,NA,NA,NA,1998,"29021_1998"
"29022",NA,NA,NA,NA,NA,NA,NA,1998,"29022_1998"
"29023",NA,NA,NA,NA,NA,NA,NA,1998,"29023_1998"
"29024",NA,NA,NA,NA,NA,NA,NA,1998,"29024_1998"
"29025",714,59,1,7,168,137,342,1998,"29025_1998"
"29026",NA,NA,NA,NA,NA,NA,NA,1998,"29026_1998"
"29027",NA,NA,NA,NA,NA,NA,NA,1998,"29027_1998"
"29028",NA,NA,NA,NA,NA,NA,NA,1998,"29028_1998"
"29029",NA,NA,NA,NA,NA,NA,NA,1998,"29029_1998"
"29030",NA,NA,NA,NA,NA,NA,NA,1998,"29030_1998"
"29031",NA,NA,NA,NA,NA,NA,NA,1998,"29031_1998"
"29032",NA,NA,NA,NA,NA,NA,NA,1998,"29032_1998"
"29033",2591,202,149,106,478,974,682,1998,"29033_1998"
"29034",243,20,0,1,63,76,83,1998,"29034_1998"
"29035",NA,NA,NA,NA,NA,NA,NA,1998,"29035_1998"
"29036",NA,NA,NA,NA,NA,NA,NA,1998,"29036_1998"
"29037",NA,NA,NA,NA,NA,NA,NA,1998,"29037_1998"
"29038",NA,NA,NA,NA,NA,NA,NA,1998,"29038_1998"
"29039",NA,NA,NA,NA,NA,NA,NA,1998,"29039_1998"
"29040",NA,NA,NA,NA,NA,NA,NA,1998,"29040_1998"
"29041",NA,NA,NA,NA,NA,NA,NA,1998,"29041_1998"
"29042",NA,NA,NA,NA,NA,NA,NA,1998,"29042_1998"
"29043",NA,NA,NA,NA,NA,NA,NA,1998,"29043_1998"
"29044",462,19,0,5,110,142,186,1998,"29044_1998"
"29045",NA,NA,NA,NA,NA,NA,NA,1998,"29045_1998"
"29046",NA,NA,NA,NA,NA,NA,NA,1998,"29046_1998"
"29047",NA,NA,NA,NA,NA,NA,NA,1998,"29047_1998"
"29048",NA,NA,NA,NA,NA,NA,NA,1998,"29048_1998"
"29049",NA,NA,NA,NA,NA,NA,NA,1998,"29049_1998"
"29050",NA,NA,NA,NA,NA,NA,NA,1998,"29050_1998"
"29051",NA,NA,NA,NA,NA,NA,NA,1998,"29051_1998"
"29052",NA,NA,NA,NA,NA,NA,NA,1998,"29052_1998"
"29053",NA,NA,NA,NA,NA,NA,NA,1998,"29053_1998"
"29054",NA,NA,NA,NA,NA,NA,NA,1998,"29054_1998"
"29055",NA,NA,NA,NA,NA,NA,NA,1998,"29055_1998"
"29056",NA,NA,NA,NA,NA,NA,NA,1998,"29056_1998"
"29057",NA,NA,NA,NA,NA,NA,NA,1998,"29057_1998"
"29058",NA,NA,NA,NA,NA,NA,NA,1998,"29058_1998"
"29059",NA,NA,NA,NA,NA,NA,NA,1998,"29059_1998"
"29060",NA,NA,NA,NA,NA,NA,NA,1998,"29060_1998"
"30001",0,0,0,0,0,0,0,1998,"30001_1998"
"30002",0,0,0,0,0,0,0,1998,"30002_1998"
"30003",1609,143,NA,56,239,323,848,1998,"30003_1998"
"30004",0,0,0,0,0,0,0,1998,"30004_1998"
"30005",0,0,0,0,0,0,0,1998,"30005_1998"
"30006",0,0,0,0,0,0,0,1998,"30006_1998"
"30007",0,0,0,0,0,0,0,1998,"30007_1998"
"30008",0,0,0,0,0,0,0,1998,"30008_1998"
"30009",0,0,0,0,0,0,0,1998,"30009_1998"
"30010",0,0,0,0,0,0,0,1998,"30010_1998"
"30011",418,39,NA,10,107,125,137,1998,"30011_1998"
"30012",0,0,0,0,0,0,0,1998,"30012_1998"
"30013",0,0,0,0,0,0,0,1998,"30013_1998"
"30014",0,0,0,0,0,0,0,1998,"30014_1998"
"30015",0,0,0,0,0,0,0,1998,"30015_1998"
"30016",621,68,NA,52,121,179,201,1998,"30016_1998"
"30017",0,0,0,0,0,0,0,1998,"30017_1998"
"30018",0,0,0,0,0,0,0,1998,"30018_1998"
"30019",0,0,0,0,0,0,0,1998,"30019_1998"
"30020",0,0,0,0,0,0,0,1998,"30020_1998"
"30021",0,0,0,0,0,0,0,1998,"30021_1998"
"30022",0,0,0,0,0,0,0,1998,"30022_1998"
"30023",0,0,0,0,0,0,0,1998,"30023_1998"
"30024",0,0,0,0,0,0,0,1998,"30024_1998"
"30025",0,0,0,0,0,0,0,1998,"30025_1998"
"30026",0,0,0,0,0,0,0,1998,"30026_1998"
"30027",0,0,0,0,0,0,0,1998,"30027_1998"
"30028",2896,361,NA,77,566,1013,879,1998,"30028_1998"
"30029",0,0,0,0,0,0,0,1998,"30029_1998"
"30030",614,57,NA,36,135,191,195,1998,"30030_1998"
"30031",0,0,0,0,0,0,0,1998,"30031_1998"
"30032",0,0,0,0,0,0,0,1998,"30032_1998"
"30033",0,0,0,0,0,0,0,1998,"30033_1998"
"30034",0,0,0,0,0,0,0,1998,"30034_1998"
"30035",0,0,0,0,0,0,0,1998,"30035_1998"
"30036",0,0,0,0,0,0,0,1998,"30036_1998"
"30037",0,0,0,0,0,0,0,1998,"30037_1998"
"30038",555,50,NA,33,124,203,145,1998,"30038_1998"
"30039",4382,489,NA,36,841,1202,1814,1998,"30039_1998"
"30040",0,0,0,0,0,0,0,1998,"30040_1998"
"30041",0,0,0,0,0,0,0,1998,"30041_1998"
"30042",0,0,0,0,0,0,0,1998,"30042_1998"
"30043",0,0,0,0,0,0,0,1998,"30043_1998"
"30044",3863,353,NA,82,817,1082,1529,1998,"30044_1998"
"30045",953,86,NA,67,186,288,326,1998,"30045_1998"
"30046",0,0,0,0,0,0,0,1998,"30046_1998"
"30047",0,0,0,0,0,0,0,1998,"30047_1998"
"30048",1120,130,NA,35,196,307,452,1998,"30048_1998"
"30049",0,0,0,0,0,0,0,1998,"30049_1998"
"30050",0,0,0,0,0,0,0,1998,"30050_1998"
"30051",0,0,0,0,0,0,0,1998,"30051_1998"
"30052",0,0,0,0,0,0,0,1998,"30052_1998"
"30053",0,0,0,0,0,0,0,1998,"30053_1998"
"30054",0,0,0,0,0,0,0,1998,"30054_1998"
"30055",0,0,0,0,0,0,0,1998,"30055_1998"
"30056",0,0,0,0,0,0,0,1998,"30056_1998"
"30057",0,0,0,0,0,0,0,1998,"30057_1998"
"30058",388,28,NA,24,90,43,203,1998,"30058_1998"
"30059",0,0,0,0,0,0,0,1998,"30059_1998"
"30060",0,0,0,0,0,0,0,1998,"30060_1998"
"30061",597,51,NA,18,105,192,231,1998,"30061_1998"
"30062",0,0,0,0,0,0,0,1998,"30062_1998"
"30063",0,0,0,0,0,0,0,1998,"30063_1998"
"30064",0,0,0,0,0,0,0,1998,"30064_1998"
"30065",0,0,0,0,0,0,0,1998,"30065_1998"
"30066",0,0,0,0,0,0,0,1998,"30066_1998"
"30067",0,0,0,0,0,0,0,1998,"30067_1998"
"30068",462,63,NA,18,94,125,162,1998,"30068_1998"
"30069",0,0,0,0,0,0,0,1998,"30069_1998"
"30070",0,0,0,0,0,0,0,1998,"30070_1998"
"30071",1176,114,NA,43,264,299,456,1998,"30071_1998"
"30072",241,26,NA,15,75,38,87,1998,"30072_1998"
"30073",0,0,0,0,0,0,0,1998,"30073_1998"
"30074",0,0,0,0,0,0,0,1998,"30074_1998"
"30075",0,0,0,0,0,0,0,1998,"30075_1998"
"30076",0,0,0,0,0,0,0,1998,"30076_1998"
"30077",792,65,NA,46,132,245,304,1998,"30077_1998"
"30078",0,0,0,0,0,0,0,1998,"30078_1998"
"30079",0,0,0,0,0,0,0,1998,"30079_1998"
"30080",0,0,0,0,0,0,0,1998,"30080_1998"
"30081",0,0,0,0,0,0,0,1998,"30081_1998"
"30082",0,0,0,0,0,0,0,1998,"30082_1998"
"30083",0,0,0,0,0,0,0,1998,"30083_1998"
"30084",0,0,0,0,0,0,0,1998,"30084_1998"
"30085",0,0,0,0,0,0,0,1998,"30085_1998"
"30086",658,60,NA,28,101,151,318,1998,"30086_1998"
"30087",6616,627,NA,138,1568,1907,2376,1998,"30087_1998"
"30088",0,0,0,0,0,0,0,1998,"30088_1998"
"30089",245,29,NA,5,40,60,111,1998,"30089_1998"
"30090",0,0,0,0,0,0,0,1998,"30090_1998"
"30091",163,16,NA,11,37,35,64,1998,"30091_1998"
"30092",0,0,0,0,0,0,0,1998,"30092_1998"
"30093",0,0,0,0,0,0,0,1998,"30093_1998"
"30094",0,0,0,0,0,0,0,1998,"30094_1998"
"30095",0,0,0,0,0,0,0,1998,"30095_1998"
"30096",0,0,0,0,0,0,0,1998,"30096_1998"
"30097",0,0,0,0,0,0,0,1998,"30097_1998"
"30098",0,0,0,0,0,0,0,1998,"30098_1998"
"30099",0,0,0,0,0,0,0,1998,"30099_1998"
"30100",0,0,0,0,0,0,0,1998,"30100_1998"
"30101",0,0,0,0,0,0,0,1998,"30101_1998"
"30102",1255,103,NA,33,226,331,562,1998,"30102_1998"
"30103",0,0,0,0,0,0,0,1998,"30103_1998"
"30104",91,12,NA,2,20,7,50,1998,"30104_1998"
"30105",0,0,0,0,0,0,0,1998,"30105_1998"
"30106",0,0,0,0,0,0,0,1998,"30106_1998"
"30107",0,0,0,0,0,0,0,1998,"30107_1998"
"30108",1809,252,NA,32,333,570,622,1998,"30108_1998"
"30109",557,43,NA,22,103,135,254,1998,"30109_1998"
"30110",0,0,0,0,0,0,0,1998,"30110_1998"
"30111",0,0,0,0,0,0,0,1998,"30111_1998"
"30112",155,13,NA,23,46,28,45,1998,"30112_1998"
"30113",0,0,0,0,0,0,0,1998,"30113_1998"
"30114",0,0,0,0,0,0,0,1998,"30114_1998"
"30115",0,0,0,0,0,0,0,1998,"30115_1998"
"30116",0,0,0,0,0,0,0,1998,"30116_1998"
"30117",0,0,0,0,0,0,0,1998,"30117_1998"
"30118",2747,343,NA,80,683,794,847,1998,"30118_1998"
"30119",0,0,0,0,0,0,0,1998,"30119_1998"
"30120",0,0,0,0,0,0,0,1998,"30120_1998"
"30121",491,75,NA,18,74,99,225,1998,"30121_1998"
"30122",0,0,0,0,0,0,0,1998,"30122_1998"
"30123",943,113,NA,30,168,274,358,1998,"30123_1998"
"30124",1788,194,NA,49,337,286,922,1998,"30124_1998"
"30125",367,39,NA,19,61,97,151,1998,"30125_1998"
"30126",0,0,0,0,0,0,0,1998,"30126_1998"
"30127",0,0,0,0,0,0,0,1998,"30127_1998"
"30128",516,39,NA,17,87,204,169,1998,"30128_1998"
"30129",0,0,0,0,0,0,0,1998,"30129_1998"
"30130",0,0,0,0,0,0,0,1998,"30130_1998"
"30131",3936,398,NA,57,993,906,1582,1998,"30131_1998"
"30132",0,0,0,0,0,0,0,1998,"30132_1998"
"30133",0,0,0,0,0,0,0,1998,"30133_1998"
"30134",0,0,0,0,0,0,0,1998,"30134_1998"
"30135",0,0,0,0,0,0,0,1998,"30135_1998"
"30136",0,0,0,0,0,0,0,1998,"30136_1998"
"30137",0,0,0,0,0,0,0,1998,"30137_1998"
"30138",0,0,0,0,0,0,0,1998,"30138_1998"
"30139",0,0,0,0,0,0,0,1998,"30139_1998"
"30140",0,0,0,0,0,0,0,1998,"30140_1998"
"30141",1721,174,NA,51,361,311,824,1998,"30141_1998"
"30142",0,0,0,0,0,0,0,1998,"30142_1998"
"30143",0,0,0,0,0,0,0,1998,"30143_1998"
"30144",0,0,0,0,0,0,0,1998,"30144_1998"
"30145",0,0,0,0,0,0,0,1998,"30145_1998"
"30146",0,0,0,0,0,0,0,1998,"30146_1998"
"30147",0,0,0,0,0,0,0,1998,"30147_1998"
"30148",0,0,0,0,0,0,0,1998,"30148_1998"
"30149",0,0,0,0,0,0,0,1998,"30149_1998"
"30150",0,0,0,0,0,0,0,1998,"30150_1998"
"30151",0,0,0,0,0,0,0,1998,"30151_1998"
"30152",0,0,0,0,0,0,0,1998,"30152_1998"
"30153",0,0,0,0,0,0,0,1998,"30153_1998"
"30154",0,0,0,0,0,0,0,1998,"30154_1998"
"30155",483,47,NA,28,109,85,214,1998,"30155_1998"
"30156",0,0,0,0,0,0,0,1998,"30156_1998"
"30157",0,0,0,0,0,0,0,1998,"30157_1998"
"30158",0,0,0,0,0,0,0,1998,"30158_1998"
"30159",0,0,0,0,0,0,0,1998,"30159_1998"
"30160",899,90,NA,35,180,238,356,1998,"30160_1998"
"30161",0,0,0,0,0,0,0,1998,"30161_1998"
"30162",0,0,0,0,0,0,0,1998,"30162_1998"
"30163",0,0,0,0,0,0,0,1998,"30163_1998"
"30164",0,0,0,0,0,0,0,1998,"30164_1998"
"30165",0,0,0,0,0,0,0,1998,"30165_1998"
"30166",0,0,0,0,0,0,0,1998,"30166_1998"
"30167",0,0,0,0,0,0,0,1998,"30167_1998"
"30168",0,0,0,0,0,0,0,1998,"30168_1998"
"30169",0,0,0,0,0,0,0,1998,"30169_1998"
"30170",0,0,0,0,0,0,0,1998,"30170_1998"
"30171",0,0,0,0,0,0,0,1998,"30171_1998"
"30172",0,0,0,0,0,0,0,1998,"30172_1998"
"30173",497,52,NA,32,88,161,164,1998,"30173_1998"
"30174",658,54,NA,31,131,205,237,1998,"30174_1998"
"30175",434,51,NA,28,122,84,149,1998,"30175_1998"
"30176",0,0,0,0,0,0,0,1998,"30176_1998"
"30177",0,0,0,0,0,0,0,1998,"30177_1998"
"30178",0,0,0,0,0,0,0,1998,"30178_1998"
"30179",0,0,0,0,0,0,0,1998,"30179_1998"
"30180",0,0,0,0,0,0,0,1998,"30180_1998"
"30181",0,0,0,0,0,0,0,1998,"30181_1998"
"30182",0,0,0,0,0,0,0,1998,"30182_1998"
"30183",0,0,0,0,0,0,0,1998,"30183_1998"
"30184",0,0,0,0,0,0,0,1998,"30184_1998"
"30185",0,0,0,0,0,0,0,1998,"30185_1998"
"30186",0,0,0,0,0,0,0,1998,"30186_1998"
"30187",0,0,0,0,0,0,0,1998,"30187_1998"
"30188",0,0,0,0,0,0,0,1998,"30188_1998"
"30189",1531,203,NA,28,337,390,573,1998,"30189_1998"
"30190",0,0,0,0,0,0,0,1998,"30190_1998"
"30191",0,0,0,0,0,0,0,1998,"30191_1998"
"30192",0,0,0,0,0,0,0,1998,"30192_1998"
"30193",10240,953,NA,170,2150,3007,3960,1998,"30193_1998"
"30194",0,0,0,0,0,0,0,1998,"30194_1998"
"30195",0,0,0,0,0,0,0,1998,"30195_1998"
"30196",0,0,0,0,0,0,0,1998,"30196_1998"
"30197",0,0,0,0,0,0,0,1998,"30197_1998"
"30198",0,0,0,0,0,0,0,1998,"30198_1998"
"30199",0,0,0,0,0,0,0,1998,"30199_1998"
"30200",0,0,0,0,0,0,0,1998,"30200_1998"
"30201",566,36,NA,31,243,72,184,1998,"30201_1998"
"30202",0,0,0,0,0,0,0,1998,"30202_1998"
"30203",0,0,0,0,0,0,0,1998,"30203_1998"
"30204",508,53,NA,7,105,155,188,1998,"30204_1998"
"30205",0,0,0,0,0,0,0,1998,"30205_1998"
"30206",493,85,NA,11,89,127,181,1998,"30206_1998"
"30207",0,0,0,0,0,0,0,1998,"30207_1998"
"30208",0,0,0,0,0,0,0,1998,"30208_1998"
"30209",0,0,0,0,0,0,0,1998,"30209_1998"
"30210",67,12,NA,5,9,13,28,1998,"30210_1998"
"30211",0,0,0,0,0,0,0,1998,"30211_1998"
"30212",0,0,0,0,0,0,0,1998,"30212_1998"
"31001",0,0,0,0,0,0,0,1998,"31001_1998"
"31002",0,0,0,0,0,0,0,1998,"31002_1998"
"31003",0,0,0,0,0,0,0,1998,"31003_1998"
"31004",0,0,0,0,0,0,0,1998,"31004_1998"
"31005",0,0,0,0,0,0,0,1998,"31005_1998"
"31006",0,0,0,0,0,0,0,1998,"31006_1998"
"31007",0,0,0,0,0,0,0,1998,"31007_1998"
"31008",0,0,0,0,0,0,0,1998,"31008_1998"
"31009",0,0,0,0,0,0,0,1998,"31009_1998"
"31010",0,0,0,0,0,0,0,1998,"31010_1998"
"31011",0,0,0,0,0,0,0,1998,"31011_1998"
"31012",0,0,0,0,0,0,0,1998,"31012_1998"
"31013",0,0,0,0,0,0,0,1998,"31013_1998"
"31014",0,0,0,0,0,0,0,1998,"31014_1998"
"31015",0,0,0,0,0,0,0,1998,"31015_1998"
"31016",0,0,0,0,0,0,0,1998,"31016_1998"
"31017",0,0,0,0,0,0,0,1998,"31017_1998"
"31018",0,0,0,0,0,0,0,1998,"31018_1998"
"31019",0,0,0,0,0,0,0,1998,"31019_1998"
"31020",0,0,0,0,0,0,0,1998,"31020_1998"
"31021",0,0,0,0,0,0,0,1998,"31021_1998"
"31022",0,0,0,0,0,0,0,1998,"31022_1998"
"31023",0,0,0,0,0,0,0,1998,"31023_1998"
"31024",0,0,0,0,0,0,0,1998,"31024_1998"
"31025",0,0,0,0,0,0,0,1998,"31025_1998"
"31026",0,0,0,0,0,0,0,1998,"31026_1998"
"31027",0,0,0,0,0,0,0,1998,"31027_1998"
"31028",0,0,0,0,0,0,0,1998,"31028_1998"
"31029",0,0,0,0,0,0,0,1998,"31029_1998"
"31030",0,0,0,0,0,0,0,1998,"31030_1998"
"31031",0,0,0,0,0,0,0,1998,"31031_1998"
"31032",0,0,0,0,0,0,0,1998,"31032_1998"
"31033",0,0,0,0,0,0,0,1998,"31033_1998"
"31034",0,0,0,0,0,0,0,1998,"31034_1998"
"31035",0,0,0,0,0,0,0,1998,"31035_1998"
"31036",0,0,0,0,0,0,0,1998,"31036_1998"
"31037",0,0,0,0,0,0,0,1998,"31037_1998"
"31038",0,0,0,0,0,0,0,1998,"31038_1998"
"31039",0,0,0,0,0,0,0,1998,"31039_1998"
"31040",705,76,NA,8,146,224,251,1998,"31040_1998"
"31041",0,0,0,0,0,0,0,1998,"31041_1998"
"31042",0,0,0,0,0,0,0,1998,"31042_1998"
"31043",0,0,0,0,0,0,0,1998,"31043_1998"
"31044",0,0,0,0,0,0,0,1998,"31044_1998"
"31045",0,0,0,0,0,0,0,1998,"31045_1998"
"31046",0,0,0,0,0,0,0,1998,"31046_1998"
"31047",0,0,0,0,0,0,0,1998,"31047_1998"
"31048",391,40,NA,5,77,103,166,1998,"31048_1998"
"31049",0,0,0,0,0,0,0,1998,"31049_1998"
"31050",42754,5845,NA,64,7725,9628,19492,1998,"31050_1998"
"31051",0,0,0,0,0,0,0,1998,"31051_1998"
"31052",0,0,0,0,0,0,0,1998,"31052_1998"
"31053",0,0,0,0,0,0,0,1998,"31053_1998"
"31054",0,0,0,0,0,0,0,1998,"31054_1998"
"31055",0,0,0,0,0,0,0,1998,"31055_1998"
"31056",0,0,0,0,0,0,0,1998,"31056_1998"
"31057",0,0,0,0,0,0,0,1998,"31057_1998"
"31058",0,0,0,0,0,0,0,1998,"31058_1998"
"31059",1876,171,NA,2,385,562,756,1998,"31059_1998"
"31060",0,0,0,0,0,0,0,1998,"31060_1998"
"31061",0,0,0,0,0,0,0,1998,"31061_1998"
"31062",0,0,0,0,0,0,0,1998,"31062_1998"
"31063",0,0,0,0,0,0,0,1998,"31063_1998"
"31064",0,0,0,0,0,0,0,1998,"31064_1998"
"31065",0,0,0,0,0,0,0,1998,"31065_1998"
"31066",0,0,0,0,0,0,0,1998,"31066_1998"
"31067",0,0,0,0,0,0,0,1998,"31067_1998"
"31068",0,0,0,0,0,0,0,1998,"31068_1998"
"31069",0,0,0,0,0,0,0,1998,"31069_1998"
"31070",0,0,0,0,0,0,0,1998,"31070_1998"
"31071",0,0,0,0,0,0,0,1998,"31071_1998"
"31072",0,0,0,0,0,0,0,1998,"31072_1998"
"31073",0,0,0,0,0,0,0,1998,"31073_1998"
"31074",0,0,0,0,0,0,0,1998,"31074_1998"
"31075",0,0,0,0,0,0,0,1998,"31075_1998"
"31076",0,0,0,0,0,0,0,1998,"31076_1998"
"31077",0,0,0,0,0,0,0,1998,"31077_1998"
"31078",0,0,0,0,0,0,0,1998,"31078_1998"
"31079",1374,122,NA,8,215,290,739,1998,"31079_1998"
"31080",0,0,0,0,0,0,0,1998,"31080_1998"
"31081",0,0,0,0,0,0,0,1998,"31081_1998"
"31082",0,0,0,0,0,0,0,1998,"31082_1998"
"31083",0,0,0,0,0,0,0,1998,"31083_1998"
"31084",0,0,0,0,0,0,0,1998,"31084_1998"
"31085",0,0,0,0,0,0,0,1998,"31085_1998"
"31086",0,0,0,0,0,0,0,1998,"31086_1998"
"31087",0,0,0,0,0,0,0,1998,"31087_1998"
"31088",0,0,0,0,0,0,0,1998,"31088_1998"
"31089",1104,104,NA,5,152,263,580,1998,"31089_1998"
"31090",0,0,0,0,0,0,0,1998,"31090_1998"
"31091",0,0,0,0,0,0,0,1998,"31091_1998"
"31092",0,0,0,0,0,0,0,1998,"31092_1998"
"31093",0,0,0,0,0,0,0,1998,"31093_1998"
"31094",0,0,0,0,0,0,0,1998,"31094_1998"
"31095",0,0,0,0,0,0,0,1998,"31095_1998"
"31096",1453,173,NA,0,195,371,714,1998,"31096_1998"
"31097",0,0,0,0,0,0,0,1998,"31097_1998"
"31098",0,0,0,0,0,0,0,1998,"31098_1998"
"31099",0,0,0,0,0,0,0,1998,"31099_1998"
"31100",0,0,0,0,0,0,0,1998,"31100_1998"
"31101",0,0,0,0,0,0,0,1998,"31101_1998"
"31102",1307,160,NA,8,260,293,586,1998,"31102_1998"
"31103",0,0,0,0,0,0,0,1998,"31103_1998"
"31104",0,0,0,0,0,0,0,1998,"31104_1998"
"31105",0,0,0,0,0,0,0,1998,"31105_1998"
"31106",0,0,0,0,0,0,0,1998,"31106_1998"
"32001",NA,NA,NA,NA,NA,NA,NA,1998,"32001_1998"
"32002",NA,NA,NA,NA,NA,NA,NA,1998,"32002_1998"
"32003",NA,NA,NA,NA,NA,NA,NA,1998,"32003_1998"
"32004",NA,NA,NA,NA,NA,NA,NA,1998,"32004_1998"
"32005",NA,NA,NA,NA,NA,NA,NA,1998,"32005_1998"
"32006",NA,NA,NA,NA,NA,NA,NA,1998,"32006_1998"
"32007",NA,NA,NA,NA,NA,NA,NA,1998,"32007_1998"
"32008",NA,NA,NA,NA,NA,NA,NA,1998,"32008_1998"
"32009",NA,NA,NA,NA,NA,NA,NA,1998,"32009_1998"
"32010",NA,NA,NA,NA,NA,NA,NA,1998,"32010_1998"
"32011",NA,NA,NA,NA,NA,NA,NA,1998,"32011_1998"
"32012",NA,NA,NA,NA,NA,NA,NA,1998,"32012_1998"
"32013",NA,NA,NA,NA,NA,NA,NA,1998,"32013_1998"
"32014",NA,NA,NA,NA,NA,NA,NA,1998,"32014_1998"
"32015",NA,NA,NA,NA,NA,NA,NA,1998,"32015_1998"
"32016",NA,NA,NA,NA,NA,NA,NA,1998,"32016_1998"
"32017",NA,NA,NA,NA,NA,NA,NA,1998,"32017_1998"
"32018",NA,NA,NA,NA,NA,NA,NA,1998,"32018_1998"
"32019",NA,NA,NA,NA,NA,NA,NA,1998,"32019_1998"
"32020",NA,NA,NA,NA,NA,NA,NA,1998,"32020_1998"
"32021",NA,NA,NA,NA,NA,NA,NA,1998,"32021_1998"
"32022",NA,NA,NA,NA,NA,NA,NA,1998,"32022_1998"
"32023",NA,NA,NA,NA,NA,NA,NA,1998,"32023_1998"
"32024",NA,NA,NA,NA,NA,NA,NA,1998,"32024_1998"
"32025",NA,NA,NA,NA,NA,NA,NA,1998,"32025_1998"
"32026",NA,NA,NA,NA,NA,NA,NA,1998,"32026_1998"
"32027",NA,NA,NA,NA,NA,NA,NA,1998,"32027_1998"
"32028",NA,NA,NA,NA,NA,NA,NA,1998,"32028_1998"
"32029",NA,NA,NA,NA,NA,NA,NA,1998,"32029_1998"
"32030",NA,NA,NA,NA,NA,NA,NA,1998,"32030_1998"
"32031",NA,NA,NA,NA,NA,NA,NA,1998,"32031_1998"
"32032",NA,NA,NA,NA,NA,NA,NA,1998,"32032_1998"
"32033",NA,NA,NA,NA,NA,NA,NA,1998,"32033_1998"
"32034",NA,NA,NA,NA,NA,NA,NA,1998,"32034_1998"
"32035",NA,NA,NA,NA,NA,NA,NA,1998,"32035_1998"
"32036",NA,NA,NA,NA,NA,NA,NA,1998,"32036_1998"
"32037",NA,NA,NA,NA,NA,NA,NA,1998,"32037_1998"
"32038",NA,NA,NA,NA,NA,NA,NA,1998,"32038_1998"
"32039",NA,NA,NA,NA,NA,NA,NA,1998,"32039_1998"
"32040",NA,NA,NA,NA,NA,NA,NA,1998,"32040_1998"
"32041",NA,NA,NA,NA,NA,NA,NA,1998,"32041_1998"
"32042",NA,NA,NA,NA,NA,NA,NA,1998,"32042_1998"
"32043",NA,NA,NA,NA,NA,NA,NA,1998,"32043_1998"
"32044",NA,NA,NA,NA,NA,NA,NA,1998,"32044_1998"
"32045",NA,NA,NA,NA,NA,NA,NA,1998,"32045_1998"
"32046",NA,NA,NA,NA,NA,NA,NA,1998,"32046_1998"
"32047",NA,NA,NA,NA,NA,NA,NA,1998,"32047_1998"
"32048",NA,NA,NA,NA,NA,NA,NA,1998,"32048_1998"
"32049",NA,NA,NA,NA,NA,NA,NA,1998,"32049_1998"
"32050",NA,NA,NA,NA,NA,NA,NA,1998,"32050_1998"
"32051",NA,NA,NA,NA,NA,NA,NA,1998,"32051_1998"
"32052",NA,NA,NA,NA,NA,NA,NA,1998,"32052_1998"
"32053",NA,NA,NA,NA,NA,NA,NA,1998,"32053_1998"
"32054",NA,NA,NA,NA,NA,NA,NA,1998,"32054_1998"
"32055",NA,NA,NA,NA,NA,NA,NA,1998,"32055_1998"
"32056",NA,NA,NA,NA,NA,NA,NA,1998,"32056_1998"
"32057",NA,NA,NA,NA,NA,NA,NA,1998,"32057_1998"
"32058",NA,NA,NA,NA,NA,NA,NA,1998,"32058_1998"
"01001",9866,1404,NA,95,1521,3088,3758,1999,"01001_1999"
"01002",112,11,NA,15,31,19,36,1999,"01002_1999"
"01003",263,26,NA,13,71,56,97,1999,"01003_1999"
"01004",27,2,NA,2,2,7,14,1999,"01004_1999"
"01005",336,27,NA,14,53,132,110,1999,"01005_1999"
"01006",194,15,NA,8,30,87,54,1999,"01006_1999"
"01007",259,32,NA,9,40,95,83,1999,"01007_1999"
"01008",27,3,NA,6,7,3,8,1999,"01008_1999"
"01009",46,4,NA,2,8,13,19,1999,"01009_1999"
"01010",137,8,NA,10,21,43,55,1999,"01010_1999"
"01011",127,9,NA,5,25,47,41,1999,"01011_1999"
"02001",8438,NA,NA,49,1337,2534,4518,1999,"02001_1999"
"02002",19720,NA,NA,168,2250,4620,12682,1999,"02002_1999"
"02003",NA,NA,NA,NA,NA,NA,NA,1999,"02003_1999"
"02004",40999,NA,NA,440,7881,14157,18521,1999,"02004_1999"
"02005",NA,NA,NA,NA,NA,NA,NA,1999,"02005_1999"
