"muniYear","state","muni","year","Winner2","PAN","PRI","PRD","PAN_PRD","nulos","noreg","total","muniYear1","win_state","wintop_state","win","win_top","prevyear","difY","inc","cont","alt","inc_top","conco","PRI_ofi","PAN_ofi","PRD_ofi","PAN_PRD_ofi","PRI_opo","PAN_opo","PRD_opo","PAN_PRD_opo","edo_year"
"31081_2004","31","31081",2004,"PAN",861,811,0,0,44,0,1680,NA,"PAN_PRD_PT_PVEM","PAN","PAN","PAN",2001,3,"PRI",0,1,"PRI",1,0,1,0,0,0,0,0,0,"31_2004"
"31081_2007","31","31081",2007,"PRI",579,1169,0,0,16,0,1750,NA,"PRI_PVEM_PAY","PRI","PRI","PRI",2004,3,"PAN",0,1,"PAN",1,1,0,0,0,0,0,0,0,"31_2007"
"31081_2010","31","31081",2010,"PRI",747,1314,0,0,18,0,2061,NA,"PRI_PVEM_PAY","PRI","PRI","PRI",2007,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_2010"
"31081_2012","31","31081",2012,"PRI_PVEM",697,1308,9,0,15,0,2017,NA,"PRI_PVEM_PAY","PRI","PRI","PRI",2010,2,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_2012"
"31082_1981","31","31082",1981,"PRI",451,524,0,0,NA,NA,975,NA,"PRI","PRI","PRI","PRI",2012,-31,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1981"
"31082_1984","31","31082",1984,"PRI",275,858,0,0,NA,NA,1133,NA,"PRI","PRI","PRI","PRI",1981,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1984"
"31082_1987","31","31082",1987,"PRI",0,1789,0,0,0,0,1789,NA,"PRI","PRI","PRI","PRI",1984,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1987"
"31082_1990","31","31082",1990,"PRI",314,1122,0,0,0,0,1436,NA,"PRI","PRI","PRI","PRI",1987,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1990"
"31082_1993","31","31082",1993,"PRI",442,848,39,0,26,0,1343,NA,"PRI","PRI","PRI","PRI",1990,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1993"
"31082_1995","31","31082",1995,"PRI",261,1061,217,0,48,0,1542,NA,"PRI","PRI","PRI","PRI",1993,2,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1995"
"31082_1998","31","31082",1998,"PRI",39,1223,526,0,44,0,1799,NA,"PRI","PRI","PRI","PRI",1995,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1998"
"31082_2001","31","31082",2001,"PRI",802,1114,0,0,47,0,1923,NA,"PAN_PRD_PT_PVEM","PAN","PRI","PRI",1998,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"31_2001"
"31082_2004","31","31082",2004,"PRI",252,1040,4,0,54,0,2058,NA,"PAN_PRD_PT_PVEM","PAN","PRI","PRI",2001,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"31_2004"
"31082_2007","31","31082",2007,"PAN",1133,1038,15,0,37,0,2190,NA,"PRI_PVEM_PAY","PRI","PAN","PAN",2004,3,"PRI",0,1,"PRI",0,0,0,0,0,0,1,0,0,"31_2007"
"31082_2010","31","31082",2010,"PRI",1015,1323,22,0,27,0,2362,NA,"PRI_PVEM_PAY","PRI","PRI","PRI",2007,3,"PAN",0,1,"PAN",1,1,0,0,0,0,0,0,0,"31_2010"
"31082_2012","31","31082",2012,"PRI_PVEM",524,1246,4,0,77,1,2389,NA,"PRI_PVEM_PAY","PRI","PRI","PRI",2010,2,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_2012"
"31083_1981","31","31083",1981,"PRI",0,468,0,0,NA,NA,468,NA,"PRI","PRI","PRI","PRI",2012,-31,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1981"
"31083_1984","31","31083",1984,"PRI",0,344,0,0,NA,NA,344,NA,"PRI","PRI","PRI","PRI",1981,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1984"
"31083_1987","31","31083",1987,"PRI",0,713,0,0,0,0,713,NA,"PRI","PRI","PRI","PRI",1984,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1987"
"31083_1990","31","31083",1990,"PRI",67,382,0,0,0,0,449,NA,"PRI","PRI","PRI","PRI",1987,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1990"
"31083_1993","31","31083",1993,"PRI",240,466,13,0,5,0,735,NA,"PRI","PRI","PRI","PRI",1990,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1993"
"31083_1995","31","31083",1995,"PRI",129,479,0,0,12,0,609,NA,"PRI","PRI","PRI","PRI",1993,2,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1995"
"31083_1998","31","31083",1998,"PRI",31,476,1,0,18,0,803,NA,"PRI","PRI","PRI","PRI",1995,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1998"
"31083_2001","31","31083",2001,"PRI",0,488,0,43,24,0,859,NA,"PAN_PRD_PT_PVEM","PAN","PRI","PRI",1998,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"31_2001"
"31083_2004","31","31083",2004,"PRI",172,442,283,0,22,0,927,NA,"PAN_PRD_PT_PVEM","PAN","PRI","PRI",2001,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"31_2004"
"31083_2007","31","31083",2007,"PRI",498,539,0,0,13,0,1054,NA,"PRI_PVEM_PAY","PRI","PRI","PRI",2004,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_2007"
"31083_2010","31","31083",2010,"PRI",506,641,4,0,4,0,1152,NA,"PRI_PVEM_PAY","PRI","PRI","PRI",2007,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_2010"
"31083_2012","31","31083",2012,"PNA",381,369,2,0,37,0,1285,NA,"PRI_PVEM_PAY","PRI","PNA","Otros",2010,2,"PRI",0,1,"PRI",0,0,0,0,0,0,0,0,0,"31_2012"
"31084_1981","31","31084",1981,"PRI",0,3175,0,0,NA,NA,3175,NA,"PRI","PRI","PRI","PRI",2012,-31,"PNA",0,1,"Otros",1,1,0,0,0,0,0,0,0,"31_1981"
"31084_1984","31","31084",1984,"PRI",4,3237,4,0,NA,NA,3245,NA,"PRI","PRI","PRI","PRI",1981,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1984"
"31084_1987","31","31084",1987,"PRI",3,3578,0,0,0,0,3581,NA,"PRI","PRI","PRI","PRI",1984,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1987"
"31084_1990","31","31084",1990,"PRI",46,2931,354,0,0,0,3331,NA,"PRI","PRI","PRI","PRI",1987,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1990"
"31084_1993","31","31084",1993,"PRI",513,1289,97,0,51,0,1918,NA,"PRI","PRI","PRI","PRI",1990,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1993"
"31084_1995","31","31084",1995,"PRI",739,1690,58,0,82,0,2514,NA,"PRI","PRI","PRI","PRI",1993,2,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1995"
"31084_1998","31","31084",1998,"PRI",319,2230,0,0,33,0,2549,NA,"PRI","PRI","PRI","PRI",1995,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1998"
"31084_2001","31","31084",2001,"PRI",1331,1940,0,0,35,0,3282,NA,"PAN_PRD_PT_PVEM","PAN","PRI","PRI",1998,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"31_2001"
"31084_2004","31","31084",2004,"PAN",1875,1812,2,0,90,0,3730,NA,"PAN_PRD_PT_PVEM","PAN","PAN","PAN",2001,3,"PRI",0,1,"PRI",1,0,1,0,0,0,0,0,0,"31_2004"
"31084_2007","31","31084",2007,"PRI",2001,2016,47,0,44,0,4076,NA,"PRI_PVEM_PAY","PRI","PRI","PRI",2004,3,"PAN",0,1,"PAN",1,1,0,0,0,0,0,0,0,"31_2007"
"31084_2010","31","31084",2010,"PRI",1616,1986,41,0,50,0,4274,NA,"PRI_PVEM_PAY","PRI","PRI","PRI",2007,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_2010"
"31084_2012","31","31084",2012,"PRI_PVEM",2186,2275,2,0,50,0,4464,NA,"PRI_PVEM_PAY","PRI","PRI","PRI",2010,2,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_2012"
"31085_1981","31","31085",1981,"PRI",0,1804,0,0,NA,NA,1804,NA,"PRI","PRI","PRI","PRI",2012,-31,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1981"
"31085_1984","31","31085",1984,"PRI",0,1507,0,0,NA,NA,1507,NA,"PRI","PRI","PRI","PRI",1981,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1984"
"31085_1987","31","31085",1987,"PRI",0,3531,0,0,0,0,3531,NA,"PRI","PRI","PRI","PRI",1984,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1987"
"31085_1990","31","31085",1990,"PRI",339,1744,0,0,0,0,2083,NA,"PRI","PRI","PRI","PRI",1987,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1990"
"31085_1993","31","31085",1993,"PRI",334,2773,47,0,41,0,3175,NA,"PRI","PRI","PRI","PRI",1990,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1993"
"31085_1995","31","31085",1995,"PRI",445,2486,15,0,108,0,2964,NA,"PRI","PRI","PRI","PRI",1993,2,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1995"
"31085_1998","31","31085",1998,"PRI",1349,2773,69,0,154,0,4219,NA,"PRI","PRI","PRI","PRI",1995,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1998"
"31085_2001","31","31085",2001,"PRI",2093,2311,966,0,132,6,5408,NA,"PAN_PRD_PT_PVEM","PAN","PRI","PRI",1998,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"31_2001"
"31085_2004","31","31085",2004,"PAN",2593,1914,984,0,296,0,5624,NA,"PAN_PRD_PT_PVEM","PAN","PAN","PAN",2001,3,"PRI",0,1,"PRI",1,0,1,0,0,0,0,0,0,"31_2004"
"31085_2007","31","31085",2007,"PRI",2110,2917,1548,0,206,0,6803,NA,"PRI_PVEM_PAY","PRI","PRI","PRI",2004,3,"PAN",0,1,"PAN",1,1,0,0,0,0,0,0,0,"31_2007"
"31085_2010","31","31085",2010,"PNA",1770,2753,22,0,280,0,7412,NA,"PRI_PVEM_PAY","PRI","PNA","Otros",2007,3,"PRI",0,1,"PRI",0,0,0,0,0,0,0,0,0,"31_2010"
"31085_2012","31","31085",2012,"PRI_PVEM",2127,3147,112,0,344,0,7654,NA,"PRI_PVEM_PAY","PRI","PRI","PRI",2010,2,"PNA",0,1,"Otros",1,1,0,0,0,0,0,0,0,"31_2012"
"31086_1981","31","31086",1981,"PRI",0,235,0,0,NA,NA,305,NA,"PRI","PRI","PRI","PRI",2012,-31,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1981"
"31086_1984","31","31086",1984,"PRI",0,997,163,0,NA,NA,1160,NA,"PRI","PRI","PRI","PRI",1981,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1984"
"31086_1987","31","31086",1987,"PRI",0,1425,0,0,0,0,1425,NA,"PRI","PRI","PRI","PRI",1984,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1987"
"31086_1990","31","31086",1990,"PRI",0,1144,0,0,0,0,1144,NA,"PRI","PRI","PRI","PRI",1987,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1990"
"31086_1993","31","31086",1993,"PRI",63,638,12,0,43,0,732,NA,"PRI","PRI","PRI","PRI",1990,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1993"
"31086_1995","31","31086",1995,"PRI",36,743,5,0,49,0,784,NA,"PRI","PRI","PRI","PRI",1993,2,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1995"
"31086_1998","31","31086",1998,"PRI",3,651,375,0,27,0,1037,NA,"PRI","PRI","PRI","PRI",1995,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1998"
"31086_2001","31","31086",2001,"PRI",0,619,0,512,28,0,1137,NA,"PAN_PRD_PT_PVEM","PAN","PRI","PRI",1998,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"31_2001"
"31086_2004","31","31086",2004,"PRI",125,563,506,0,36,0,1209,NA,"PAN_PRD_PT_PVEM","PAN","PRI","PRI",2001,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"31_2004"
"31086_2007","31","31086",2007,"PRD",167,504,657,0,21,0,1328,NA,"PRI_PVEM_PAY","PRI","PRD","PRD",2004,3,"PRI",0,1,"PRI",0,0,0,0,0,0,0,1,0,"31_2007"
"31086_2010","31","31086",2010,"PRD",50,655,882,0,23,0,1592,NA,"PRI_PVEM_PAY","PRI","PRD","PRD",2007,3,"PRD",1,0,"PRD",0,0,0,0,0,0,0,1,0,"31_2010"
"31086_2012","31","31086",2012,"PRD_MC",25,795,956,0,31,0,1777,NA,"PRI_PVEM_PAY","PRI","PRD","PRD",2010,2,"PRD",1,0,"PRD",0,0,0,0,0,0,0,1,0,"31_2012"
"31087_1981","31","31087",1981,"PRI",0,847,0,0,NA,NA,847,NA,"PRI","PRI","PRI","PRI",2012,-31,"PRD",0,1,"PRD",1,1,0,0,0,0,0,0,0,"31_1981"
"31087_1984","31","31087",1984,"PRI",0,1179,0,0,NA,NA,1179,NA,"PRI","PRI","PRI","PRI",1981,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1984"
"31087_1987","31","31087",1987,"PAN",487,448,0,0,0,0,935,NA,"PRI","PRI","PAN","PAN",1984,3,"PRI",0,1,"PRI",0,0,0,0,0,0,1,0,0,"31_1987"
"31087_1990","31","31087",1990,"PRI",744,774,0,0,0,0,1518,NA,"PRI","PRI","PRI","PRI",1987,3,"PAN",0,1,"PAN",1,1,0,0,0,0,0,0,0,"31_1990"
"31087_1993","31","31087",1993,"PAN",655,530,12,0,15,0,1204,NA,"PRI","PRI","PAN","PAN",1990,3,"PRI",0,1,"PRI",0,0,0,0,0,0,1,0,0,"31_1993"
"31087_1995","31","31087",1995,"PAN",945,740,0,0,27,0,1686,NA,"PRI","PRI","PAN","PAN",1993,2,"PAN",1,0,"PAN",0,0,0,0,0,0,1,0,0,"31_1995"
"31087_1998","31","31087",1998,"PRI",576,880,326,0,0,0,1798,NA,"PRI","PRI","PRI","PRI",1995,3,"PAN",0,1,"PAN",1,1,0,0,0,0,0,0,0,"31_1998"
"31087_2001","31","31087",2001,"PAN",1002,817,74,0,19,0,1902,NA,"PAN_PRD_PT_PVEM","PAN","PAN","PAN",1998,3,"PRI",0,1,"PRI",1,0,1,0,0,0,0,0,0,"31_2001"
"31087_2004","31","31087",2004,"PRI",792,836,428,0,85,0,2079,NA,"PAN_PRD_PT_PVEM","PAN","PRI","PRI",2001,3,"PAN",0,1,"PAN",0,0,0,0,0,1,0,0,0,"31_2004"
"31087_2007","31","31087",2007,"PRD",861,511,946,0,88,0,2325,NA,"PRI_PVEM_PAY","PRI","PRD","PRD",2004,3,"PRI",0,1,"PRI",0,0,0,0,0,0,0,1,0,"31_2007"
"31087_2010","31","31087",2010,"PAN",970,849,708,0,23,0,2591,NA,"PRI_PVEM_PAY","PRI","PAN","PAN",2007,3,"PRD",0,1,"PRD",0,0,0,0,0,0,1,0,0,"31_2010"
"31087_2012","31","31087",2012,"PRI_PVEM",746,1351,657,0,76,0,2881,NA,"PRI_PVEM_PAY","PRI","PRI","PRI",2010,2,"PAN",0,1,"PAN",1,1,0,0,0,0,0,0,0,"31_2012"
"31088_1981","31","31088",1981,"PRI",0,780,0,0,NA,NA,780,NA,"PRI","PRI","PRI","PRI",2012,-31,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1981"
"31088_1984","31","31088",1984,"PRI",0,825,0,0,NA,NA,825,NA,"PRI","PRI","PRI","PRI",1981,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1984"
"31088_1987","31","31088",1987,"PRI",0,1571,0,0,0,0,1571,NA,"PRI","PRI","PRI","PRI",1984,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1987"
"31088_1990","31","31088",1990,"PRI",0,990,0,0,0,0,990,NA,"PRI","PRI","PRI","PRI",1987,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1990"
"31088_1993","31","31088",1993,"PRI",92,663,13,0,17,0,776,NA,"PRI","PRI","PRI","PRI",1990,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1993"
"31088_1995","31","31088",1995,"PRI",67,869,0,0,7,0,936,NA,"PRI","PRI","PRI","PRI",1993,2,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1995"
"31088_1998","31","31088",1998,"PRI",80,793,7,0,19,0,882,NA,"PRI","PRI","PRI","PRI",1995,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1998"
"31088_2001","31","31088",2001,"PRI",227,692,0,0,0,0,921,NA,"PAN_PRD_PT_PVEM","PAN","PRI","PRI",1998,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"31_2001"
"31088_2004","31","31088",2004,"PRI",442,560,1,0,53,0,1009,NA,"PAN_PRD_PT_PVEM","PAN","PRI","PRI",2001,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"31_2004"
"31088_2007","31","31088",2007,"PRI",525,611,0,0,19,0,1147,NA,"PRI_PVEM_PAY","PRI","PRI","PRI",2004,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_2007"
"31088_2010","31","31088",2010,"PRI",277,795,90,0,35,0,1170,NA,"PRI_PVEM_PAY","PRI","PRI","PRI",2007,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_2010"
"31088_2012","31","31088",2012,"PRI_PVEM",175,759,287,0,51,3,1221,NA,"PRI_PVEM_PAY","PRI","PRI","PRI",2010,2,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_2012"
"31089_1981","31","31089",1981,"PRI",0,5257,0,0,NA,NA,5257,NA,"PRI","PRI","PRI","PRI",2012,-31,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1981"
"31089_1984","31","31089",1984,"PRI",0,7078,0,0,NA,NA,7078,NA,"PRI","PRI","PRI","PRI",1981,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1984"
"31089_1987","31","31089",1987,"PRI",356,7946,0,0,0,0,8302,NA,"PRI","PRI","PRI","PRI",1984,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1987"
"31089_1990","31","31089",1990,"PRI",525,7552,0,0,0,0,8102,NA,"PRI","PRI","PRI","PRI",1987,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1990"
"31089_1993","31","31089",1993,"PRI",2556,4370,294,0,102,0,7282,NA,"PRI","PRI","PRI","PRI",1990,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1993"
"31089_1995","31","31089",1995,"PAN",3969,3761,1107,0,166,0,8856,NA,"PRI","PRI","PAN","PAN",1993,2,"PRI",0,1,"PRI",0,0,0,0,0,0,1,0,0,"31_1995"
"31089_1998","31","31089",1998,"PRI",4726,6780,721,0,180,0,12256,NA,"PRI","PRI","PRI","PRI",1995,3,"PAN",0,1,"PAN",1,1,0,0,0,0,0,0,0,"31_1998"
"31089_2001","31","31089",2001,"PRI",6547,6958,594,0,298,1,14144,NA,"PAN_PRD_PT_PVEM","PAN","PRI","PRI",1998,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"31_2001"
"31089_2004","31","31089",2004,"PAN",8264,6212,305,0,280,1,15109,NA,"PAN_PRD_PT_PVEM","PAN","PAN","PAN",2001,3,"PRI",0,1,"PRI",1,0,1,0,0,0,0,0,0,"31_2004"
"31089_2007","31","31089",2007,"PAN",7966,6942,201,0,242,0,16605,NA,"PRI_PVEM_PAY","PRI","PAN","PAN",2004,3,"PAN",1,0,"PAN",0,0,0,0,0,0,1,0,0,"31_2007"
"31089_2010","31","31089",2010,"PRI_PVEM",7058,9765,221,0,278,14,17734,NA,"PRI_PVEM_PAY","PRI","PRI","PRI",2007,3,"PAN",0,1,"PAN",1,1,0,0,0,0,0,0,0,"31_2010"
"31089_2012","31","31089",2012,"PRI_PVEM",7809,9131,739,0,404,16,19241,NA,"PRI_PVEM_PAY","PRI","PRI","PRI",2010,2,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_2012"
"31090_1981","31","31090",1981,"PRI",0,1005,0,0,NA,NA,1005,NA,"PRI","PRI","PRI","PRI",2012,-31,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1981"
"31090_1984","31","31090",1984,"PRI",0,1676,0,0,NA,NA,1676,NA,"PRI","PRI","PRI","PRI",1981,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1984"
"31090_1987","31","31090",1987,"PRI",0,2472,0,0,0,0,2559,NA,"PRI","PRI","PRI","PRI",1984,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1987"
"31090_1990","31","31090",1990,"PRI",124,1753,0,0,0,0,1877,NA,"PRI","PRI","PRI","PRI",1987,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1990"
"31090_1993","31","31090",1993,"PRI",231,980,8,0,21,0,1310,NA,"PRI","PRI","PRI","PRI",1990,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1993"
"31090_1995","31","31090",1995,"PRI",320,1493,1,0,31,0,1814,NA,"PRI","PRI","PRI","PRI",1993,2,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1995"
"31090_1998","31","31090",1998,"PRI",44,2117,26,0,15,0,2196,NA,"PRI","PRI","PRI","PRI",1995,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1998"
"31090_2001","31","31090",2001,"PRI",0,1591,0,1055,103,0,2651,NA,"PAN_PRD_PT_PVEM","PAN","PRI","PRI",1998,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"31_2001"
"31090_2004","31","31090",2004,"PAN",1865,1280,0,0,176,0,3157,NA,"PAN_PRD_PT_PVEM","PAN","PAN","PAN",2001,3,"PRI",0,1,"PRI",1,0,1,0,0,0,0,0,0,"31_2004"
"31090_2007","31","31090",2007,"PAN",1465,1386,2,0,75,0,2853,NA,"PRI_PVEM_PAY","PRI","PAN","PAN",2004,3,"PAN",1,0,"PAN",0,0,0,0,0,0,1,0,0,"31_2007"
"31090_2010","31","31090",2010,"PRI",1947,2049,0,0,16,0,3996,NA,"PRI_PVEM_PAY","PRI","PRI","PRI",2007,3,"PAN",0,1,"PAN",1,1,0,0,0,0,0,0,0,"31_2010"
"31090_2012","31","31090",2012,"PAN",2438,1848,18,0,45,0,4304,NA,"PRI_PVEM_PAY","PRI","PAN","PAN",2010,2,"PRI",0,1,"PRI",0,0,0,0,0,0,1,0,0,"31_2012"
"31091_1981","31","31091",1981,"PRI",75,1176,0,0,NA,NA,1251,NA,"PRI","PRI","PRI","PRI",2012,-31,"PAN",0,1,"PAN",1,1,0,0,0,0,0,0,0,"31_1981"
"31091_1984","31","31091",1984,"PRI",366,1275,0,0,NA,NA,1641,NA,"PRI","PRI","PRI","PRI",1981,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1984"
"31091_1987","31","31091",1987,"PRI",0,1536,0,0,0,0,1536,NA,"PRI","PRI","PRI","PRI",1984,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1987"
"31091_1990","31","31091",1990,"PRI",864,1606,0,0,0,0,2470,NA,"PRI","PRI","PRI","PRI",1987,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1990"
"31091_1993","31","31091",1993,"PRI",821,2202,58,0,116,0,3097,NA,"PRI","PRI","PRI","PRI",1990,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1993"
"31091_1995","31","31091",1995,"PRI",1110,1673,4,0,63,0,2790,NA,"PRI","PRI","PRI","PRI",1993,2,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1995"
"31091_1998","31","31091",1998,"PRI",791,1971,104,0,34,0,2901,NA,"PRI","PRI","PRI","PRI",1995,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1998"
"31091_2001","31","31091",2001,"PAN",1902,1733,47,0,136,0,3694,NA,"PAN_PRD_PT_PVEM","PAN","PAN","PAN",1998,3,"PRI",0,1,"PRI",1,0,1,0,0,0,0,0,0,"31_2001"
"31091_2004","31","31091",2004,"PRD",849,1484,1581,0,124,0,4634,NA,"PAN_PRD_PT_PVEM","PAN","PRD","PRD",2001,3,"PAN",0,1,"PAN",0,0,0,0,0,0,0,1,0,"31_2004"
"31091_2007","31","31091",2007,"PRI",962,1824,403,0,200,24,4943,NA,"PRI_PVEM_PAY","PRI","PRI","PRI",2004,3,"PRD",0,1,"PRD",1,1,0,0,0,0,0,0,0,"31_2007"
"31091_2010","31","31091",2010,"PAN",3121,2300,4,0,69,0,5436,NA,"PRI_PVEM_PAY","PRI","PAN","PAN",2007,3,"PRI",0,1,"PRI",0,0,0,0,0,0,1,0,0,"31_2010"
"31091_2012","31","31091",2012,"PAN",3078,2460,692,0,91,0,6231,NA,"PRI_PVEM_PAY","PRI","PAN","PAN",2010,2,"PAN",1,0,"PAN",0,0,0,0,0,0,1,0,0,"31_2012"
"31092_1981","31","31092",1981,"PRI",0,1488,0,0,NA,NA,1488,NA,"PRI","PRI","PRI","PRI",2012,-31,"PAN",0,1,"PAN",1,1,0,0,0,0,0,0,0,"31_1981"
"31092_1984","31","31092",1984,"PRI",0,634,317,0,NA,NA,951,NA,"PRI","PRI","PRI","PRI",1981,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1984"
"31092_1987","31","31092",1987,"PRI",0,1826,0,0,0,0,1826,NA,"PRI","PRI","PRI","PRI",1984,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1987"
"31092_1990","31","31092",1990,"PRI",0,1355,0,0,0,0,1355,NA,"PRI","PRI","PRI","PRI",1987,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1990"
"31092_1993","31","31092",1993,"PRI",63,1571,4,0,10,0,1638,NA,"PRI","PRI","PRI","PRI",1990,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1993"
"31092_1995","31","31092",1995,"PRI",123,1178,2,0,181,0,1305,NA,"PRI","PRI","PRI","PRI",1993,2,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1995"
"31092_1998","31","31092",1998,"PRI",13,1642,126,0,26,0,1787,NA,"PRI","PRI","PRI","PRI",1995,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"31_1998"
"31092_2001","31","31092",2001,"PRI",600,1650,62,0,40,0,2315,NA,"PAN_PRD_PT_PVEM","PAN","PRI","PRI",1998,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"31_2001"
