"Clave","mayor6_leer_esc","may5_asistencia","year","muniYear"
"30050",13201,13557,2007,"30050_2007"
"30051",18738,19203,2007,"30051_2007"
"30052",9904,10129,2007,"30052_2007"
"30053",21545,22007,2007,"30053_2007"
"30054",10380,10577,2007,"30054_2007"
"30055",11495,11743,2007,"30055_2007"
"30056",5898,6052,2007,"30056_2007"
"30057",10952,11263,2007,"30057_2007"
"30058",49899,50897,2007,"30058_2007"
"30059",12945,13189,2007,"30059_2007"
"30060",12863,13165,2007,"30060_2007"
"30061",62520,64161,2007,"30061_2007"
"30062",14988,15415,2007,"30062_2007"
"30063",12984,13316,2007,"30063_2007"
"30064",3151,3218,2007,"30064_2007"
"30065",47403,48466,2007,"30065_2007"
"30066",22162,22686,2007,"30066_2007"
"30067",12107,12641,2007,"30067_2007"
"30068",48938,50011,2007,"30068_2007"
"30069",21991,22437,2007,"30069_2007"
"30070",15626,16001,2007,"30070_2007"
"30071",44500,45630,2007,"30071_2007"
"30072",17092,17589,2007,"30072_2007"
"30073",34939,35741,2007,"30073_2007"
"30074",5645,5786,2007,"30074_2007"
"30075",15563,15870,2007,"30075_2007"
"30076",11560,11886,2007,"30076_2007"
"30077",35248,36063,2007,"30077_2007"
"30078",11382,11642,2007,"30078_2007"
"30079",8884,9116,2007,"30079_2007"
"30080",17394,17876,2007,"30080_2007"
"30081",15078,15467,2007,"30081_2007"
"30082",12761,13022,2007,"30082_2007"
"30083",43451,44483,2007,"30083_2007"
"30084",5129,5225,2007,"30084_2007"
"30085",54768,56023,2007,"30085_2007"
"30086",32694,33779,2007,"30086_2007"
"30087",375789,382984,2007,"30087_2007"
"30088",4323,4404,2007,"30088_2007"
"30089",34311,34979,2007,"30089_2007"
"30090",9039,9201,2007,"30090_2007"
"30091",22105,22698,2007,"30091_2007"
"30092",28971,29676,2007,"30092_2007"
"30093",12562,12882,2007,"30093_2007"
"30094",31499,32189,2007,"30094_2007"
"30095",14511,14848,2007,"30095_2007"
"30096",1430,1454,2007,"30096_2007"
"30097",17398,17697,2007,"30097_2007"
"30098",2310,2380,2007,"30098_2007"
"30099",13380,13759,2007,"30099_2007"
"30100",19069,19434,2007,"30100_2007"
"30101",26555,27324,2007,"30101_2007"
"30102",87091,89107,2007,"30102_2007"
"30103",9645,9985,2007,"30103_2007"
"30104",13073,13417,2007,"30104_2007"
"30105",39917,40758,2007,"30105_2007"
"30106",3624,3738,2007,"30106_2007"
"30107",2360,2446,2007,"30107_2007"
"30108",137679,140427,2007,"30108_2007"
"30109",54428,55658,2007,"30109_2007"
"30110",8132,8410,2007,"30110_2007"
"30111",14198,14505,2007,"30111_2007"
"30112",17219,17606,2007,"30112_2007"
"30113",3791,3898,2007,"30113_2007"
"30114",9032,9217,2007,"30114_2007"
"30115",29089,29710,2007,"30115_2007"
"30116",12511,12796,2007,"30116_2007"
"30117",19379,19847,2007,"30117_2007"
"30118",106268,108111,2007,"30118_2007"
"30119",4866,4964,2007,"30119_2007"
"30120",12031,12287,2007,"30120_2007"
"30121",20676,21121,2007,"30121_2007"
"30122",13410,13704,2007,"30122_2007"
"30123",82849,84680,2007,"30123_2007"
"30124",137528,140449,2007,"30124_2007"
"30125",24655,25205,2007,"30125_2007"
"30126",27844,28341,2007,"30126_2007"
"30127",16462,17155,2007,"30127_2007"
"30128",55068,56589,2007,"30128_2007"
"30129",15739,16099,2007,"30129_2007"
"30130",34602,35468,2007,"30130_2007"
"30131",162582,165613,2007,"30131_2007"
"30132",13803,14185,2007,"30132_2007"
"30133",46968,48053,2007,"30133_2007"
"30134",18412,18777,2007,"30134_2007"
"30135",15636,16149,2007,"30135_2007"
"30136",5441,5572,2007,"30136_2007"
"30137",4248,4390,2007,"30137_2007"
"30138",35848,36497,2007,"30138_2007"
"30139",5271,5375,2007,"30139_2007"
"30140",2207,2271,2007,"30140_2007"
"30141",133558,136679,2007,"30141_2007"
"30142",28336,28996,2007,"30142_2007"
"30143",49452,50494,2007,"30143_2007"
"30144",26338,26997,2007,"30144_2007"
"30145",11743,12005,2007,"30145_2007"
"30146",2839,2917,2007,"30146_2007"
"30147",16650,17202,2007,"30147_2007"
"30148",24033,24525,2007,"30148_2007"
"30149",25177,25978,2007,"30149_2007"
"30150",10062,10280,2007,"30150_2007"
"30151",21601,22071,2007,"30151_2007"
"30152",10826,11040,2007,"30152_2007"
"30153",5285,5383,2007,"30153_2007"
"30154",11773,12014,2007,"30154_2007"
"30155",85720,88270,2007,"30155_2007"
"30156",4503,4655,2007,"30156_2007"
"30157",16521,16897,2007,"30157_2007"
"30158",22044,22495,2007,"30158_2007"
"30159",17668,18286,2007,"30159_2007"
"30160",90867,92874,2007,"30160_2007"
"30161",29910,30627,2007,"30161_2007"
"30162",5154,5281,2007,"30162_2007"
"30163",4363,4492,2007,"30163_2007"
"30164",13289,13580,2007,"30164_2007"
"30165",6821,7017,2007,"30165_2007"
"30166",7854,8021,2007,"30166_2007"
"30167",12261,12542,2007,"30167_2007"
"30168",10905,11280,2007,"30168_2007"
"30169",20872,21303,2007,"30169_2007"
"30170",8418,8713,2007,"30170_2007"
"30171",4208,4333,2007,"30171_2007"
"30172",16837,17203,2007,"30172_2007"
"30173",43260,44390,2007,"30173_2007"
"30174",80210,81804,2007,"30174_2007"
"30175",74091,75794,2007,"30175_2007"
"30176",4020,4104,2007,"30176_2007"
"30177",8251,8496,2007,"30177_2007"
"30178",12393,12602,2007,"30178_2007"
"30179",3279,3344,2007,"30179_2007"
"30180",9474,9741,2007,"30180_2007"
"30181",32640,33260,2007,"30181_2007"
"30182",12644,13006,2007,"30182_2007"
"30183",48473,49764,2007,"30183_2007"
"30184",5686,5882,2007,"30184_2007"
"30185",3986,4108,2007,"30185_2007"
"30186",5762,5877,2007,"30186_2007"
"30187",4637,4773,2007,"30187_2007"
"30188",13665,14005,2007,"30188_2007"
"30189",122244,124667,2007,"30189_2007"
"30190",1989,2018,2007,"30190_2007"
"30191",25197,25652,2007,"30191_2007"
"30192",16986,17333,2007,"30192_2007"
"30193",459869,468317,2007,"30193_2007"
"30194",8313,8613,2007,"30194_2007"
"30195",4150,4266,2007,"30195_2007"
"30196",14439,14750,2007,"30196_2007"
"30197",10161,10379,2007,"30197_2007"
"30198",5847,6003,2007,"30198_2007"
"30199",8838,9071,2007,"30199_2007"
"30200",10781,11026,2007,"30200_2007"
"30201",34609,35539,2007,"30201_2007"
"30202",11341,11689,2007,"30202_2007"
"30203",11033,11332,2007,"30203_2007"
"30204",39414,40221,2007,"30204_2007"
"30205",16719,17088,2007,"30205_2007"
"30206",23990,24460,2007,"30206_2007"
"30207",38792,39648,2007,"30207_2007"
"30208",20243,20596,2007,"30208_2007"
"30209",11412,11697,2007,"30209_2007"
"30210",22224,22871,2007,"30210_2007"
"30211",25658,26199,2007,"30211_2007"
"30212",8077,8276,2007,"30212_2007"
"31001",5342,5478,2007,"31001_2007"
"31002",12940,13236,2007,"31002_2007"
"31003",8712,8957,2007,"31003_2007"
"31004",4879,4978,2007,"31004_2007"
"31005",1793,1823,2007,"31005_2007"
"31006",7529,7697,2007,"31006_2007"
"31007",5843,5960,2007,"31007_2007"
"31008",3539,3600,2007,"31008_2007"
"31009",4281,4357,2007,"31009_2007"
"31010",2011,2069,2007,"31010_2007"
"31011",5669,5804,2007,"31011_2007"
"31012",3237,3299,2007,"31012_2007"
"31013",7763,7914,2007,"31013_2007"
"31014",1358,1395,2007,"31014_2007"
"31015",4294,4390,2007,"31015_2007"
"31016",2287,2349,2007,"31016_2007"
"31017",3820,3915,2007,"31017_2007"
"31018",2635,2693,2007,"31018_2007"
"31019",25737,26716,2007,"31019_2007"
"31020",3495,3583,2007,"31020_2007"
"31021",6419,6617,2007,"31021_2007"
"31022",3470,3577,2007,"31022_2007"
"31023",3943,4020,2007,"31023_2007"
"31024",2673,2743,2007,"31024_2007"
"31025",4149,4250,2007,"31025_2007"
"31026",3046,3098,2007,"31026_2007"
"31027",7385,7516,2007,"31027_2007"
"31028",2067,2117,2007,"31028_2007"
"31029",5275,5384,2007,"31029_2007"
"31030",3038,3108,2007,"31030_2007"
"31031",2481,2529,2007,"31031_2007"
"31032",12684,13056,2007,"31032_2007"
"31033",16300,16685,2007,"31033_2007"
"31034",5196,5332,2007,"31034_2007"
"31035",5036,5141,2007,"31035_2007"
"31036",6244,6380,2007,"31036_2007"
"31037",4101,4200,2007,"31037_2007"
"31038",25547,26135,2007,"31038_2007"
"31039",3216,3296,2007,"31039_2007"
"31040",22111,22609,2007,"31040_2007"
"31041",52058,53426,2007,"31041_2007"
"31042",4782,4902,2007,"31042_2007"
"31043",2250,2321,2007,"31043_2007"
"31044",5439,5565,2007,"31044_2007"
"31045",2087,2123,2007,"31045_2007"
"31046",2466,2515,2007,"31046_2007"
"31047",4477,4571,2007,"31047_2007"
"31048",18612,19019,2007,"31048_2007"
"31049",2564,2642,2007,"31049_2007"
"31050",705131,718182,2007,"31050_2007"
"31051",2644,2707,2007,"31051_2007"
"31052",28737,29388,2007,"31052_2007"
"31053",10706,10950,2007,"31053_2007"
"31054",2420,2463,2007,"31054_2007"
"31055",5207,5311,2007,"31055_2007"
"31056",24263,24878,2007,"31056_2007"
"31057",6757,6894,2007,"31057_2007"
"31058",19944,20477,2007,"31058_2007"
"31059",45316,46249,2007,"31059_2007"
"31060",855,872,2007,"31060_2007"
"31061",2986,3046,2007,"31061_2007"
"31062",3889,3961,2007,"31062_2007"
"31063",4296,4398,2007,"31063_2007"
"31064",1398,1418,2007,"31064_2007"
"31065",1610,1654,2007,"31065_2007"
"31066",3254,3344,2007,"31066_2007"
"31067",8042,8230,2007,"31067_2007"
"31068",2742,2803,2007,"31068_2007"
"31069",7167,7357,2007,"31069_2007"
"31070",3413,3488,2007,"31070_2007"
"31071",1423,1456,2007,"31071_2007"
"31072",1637,1667,2007,"31072_2007"
"31073",3305,3445,2007,"31073_2007"
"31074",3188,3253,2007,"31074_2007"
"31075",5074,5210,2007,"31075_2007"
"31076",13931,14230,2007,"31076_2007"
"31077",2243,2294,2007,"31077_2007"
"31078",3369,3436,2007,"31078_2007"
"31079",33671,34519,2007,"31079_2007"
"31080",8264,8473,2007,"31080_2007"
"31081",2589,2667,2007,"31081_2007"
"31082",3178,3225,2007,"31082_2007"
"31083",1504,1535,2007,"31083_2007"
"31084",6013,6146,2007,"31084_2007"
"31085",12370,12723,2007,"31085_2007"
"31086",1941,1974,2007,"31086_2007"
"31087",4013,4114,2007,"31087_2007"
"31088",1770,1804,2007,"31088_2007"
"31089",32249,32968,2007,"31089_2007"
"31090",5715,5865,2007,"31090_2007"
"31091",9140,9368,2007,"31091_2007"
"31092",5360,5545,2007,"31092_2007"
"31093",14841,15124,2007,"31093_2007"
"31094",3854,3965,2007,"31094_2007"
"31095",4661,4730,2007,"31095_2007"
"31096",61734,63341,2007,"31096_2007"
"31097",3062,3127,2007,"31097_2007"
"31098",11890,12227,2007,"31098_2007"
"31099",2827,2901,2007,"31099_2007"
"31100",2845,2902,2007,"31100_2007"
"31101",45704,46802,2007,"31101_2007"
"31102",61042,62627,2007,"31102_2007"
"31103",2712,2778,2007,"31103_2007"
"31104",12219,12574,2007,"31104_2007"
"31105",2435,2493,2007,"31105_2007"
"31106",1887,1923,2007,"31106_2007"
"32001",5361,5472,2007,"32001_2007"
"32002",4221,4326,2007,"32002_2007"
"32003",2490,2525,2007,"32003_2007"
"32004",3589,3685,2007,"32004_2007"
"32005",31862,32760,2007,"32005_2007"
"32006",7066,7215,2007,"32006_2007"
"32007",10792,11003,2007,"32007_2007"
"32008",9950,10205,2007,"32008_2007"
"32009",9325,9518,2007,"32009_2007"
"32010",173905,178323,2007,"32010_2007"
"32011",2680,2733,2007,"32011_2007"
"32012",6529,6718,2007,"32012_2007"
"32013",4982,5112,2007,"32013_2007"
"32014",18719,19166,2007,"32014_2007"
"32015",1470,1493,2007,"32015_2007"
"32016",18818,19315,2007,"32016_2007"
"32017",119937,123079,2007,"32017_2007"
"32018",3830,3907,2007,"32018_2007"
"32019",20233,20714,2007,"32019_2007"
"32020",48289,49336,2007,"32020_2007"
"32021",4104,4225,2007,"32021_2007"
"32022",16846,17290,2007,"32022_2007"
"32023",10625,10840,2007,"32023_2007"
"32024",38770,39870,2007,"32024_2007"
"32025",9958,10202,2007,"32025_2007"
"32026",14508,14817,2007,"32026_2007"
"32027",2288,2338,2007,"32027_2007"
"32028",2256,2309,2007,"32028_2007"
"32029",18221,18743,2007,"32029_2007"
"32030",2361,2402,2007,"32030_2007"
"32031",7946,8106,2007,"32031_2007"
"32032",9525,9765,2007,"32032_2007"
"32033",4144,4219,2007,"32033_2007"
"32034",23746,24269,2007,"32034_2007"
"32035",12183,12496,2007,"32035_2007"
"32036",33074,34058,2007,"32036_2007"
"32037",13360,13695,2007,"32037_2007"
"32038",58263,59835,2007,"32038_2007"
"32039",51802,53061,2007,"32039_2007"
"32040",17422,17873,2007,"32040_2007"
"32041",2498,2550,2007,"32041_2007"
"32042",51936,53165,2007,"32042_2007"
"32043",1151,1175,2007,"32043_2007"
"32044",13236,13554,2007,"32044_2007"
"32045",7201,7338,2007,"32045_2007"
"32046",6396,6513,2007,"32046_2007"
"32047",4717,4822,2007,"32047_2007"
"32048",20161,20627,2007,"32048_2007"
"32049",28901,29572,2007,"32049_2007"
"32050",7545,7722,2007,"32050_2007"
"32051",27623,28350,2007,"32051_2007"
"32052",14729,15168,2007,"32052_2007"
"32053",10512,10785,2007,"32053_2007"
"32054",15214,15624,2007,"32054_2007"
"32055",25594,26190,2007,"32055_2007"
"32056",117187,119783,2007,"32056_2007"
"32057",13464,13855,2007,"32057_2007"
"32058",2379,2429,2007,"32058_2007"
"01001",667142,683167,2008,"01001_2008"
"01002",36991,38110,2008,"01002_2008"
"01003",45445,46653,2008,"01003_2008"
"01004",12416,12763,2008,"01004_2008"
"01005",77594,79967,2008,"01005_2008"
"01006",34733,35708,2008,"01006_2008"
"01007",40590,41766,2008,"01007_2008"
"01008",6944,7129,2008,"01008_2008"
"01009",16017,16490,2008,"01009_2008"
"01010",15559,16011,2008,"01010_2008"
"01011",27369,28249,2008,"01011_2008"
"02001",385381,394131,2008,"02001_2008"
"02002",772447,789558,2008,"02002_2008"
"02003",83534,85403,2008,"02003_2008"
"02004",1262332,1291794,2008,"02004_2008"
"02005",69196,70868,2008,"02005_2008"
"03001",59838,61200,2008,"03001_2008"
"03002",48939,50009,2008,"03002_2008"
"03003",207580,211629,2008,"03003_2008"
"03008",170564,174967,2008,"03008_2008"
"03009",12740,13005,2008,"03009_2008"
"04001",45811,46758,2008,"04001_2008"
"04002",223507,227860,2008,"04002_2008"
"04003",184244,188394,2008,"04003_2008"
"04004",70144,71795,2008,"04004_2008"
"04005",24430,24953,2008,"04005_2008"
"04006",31481,32321,2008,"04006_2008"
"04007",7300,7469,2008,"04007_2008"
"04008",8324,8495,2008,"04008_2008"
"04009",45397,46585,2008,"04009_2008"
"04010",21605,22308,2008,"04010_2008"
"04011",33912,34872,2008,"04011_2008"
"05001",952,963,2008,"05001_2008"
"05002",112766,115794,2008,"05002_2008"
"05003",18769,19163,2008,"05003_2008"
"05004",18688,19115,2008,"05004_2008"
"05005",1548,1585,2008,"05005_2008"
"05006",22076,22556,2008,"05006_2008"
"05007",11138,11408,2008,"05007_2008"
"05008",2516,2569,2008,"05008_2008"
"05009",47257,48382,2008,"05009_2008"
"05010",64074,65570,2008,"05010_2008"
"05011",10188,10413,2008,"05011_2008"
"05012",1711,1750,2008,"05012_2008"
"05013",1338,1378,2008,"05013_2008"
"05014",8640,8833,2008,"05014_2008"
"05015",1357,1382,2008,"05015_2008"
"05016",1610,1638,2008,"05016_2008"
"05017",90419,92708,2008,"05017_2008"
"05018",184601,188534,2008,"05018_2008"
"05019",6806,6965,2008,"05019_2008"
"05020",57195,58514,2008,"05020_2008"
"05021",5458,5566,2008,"05021_2008"
"05022",23254,23869,2008,"05022_2008"
"05023",9257,9476,2008,"05023_2008"
"05024",39703,40581,2008,"05024_2008"
"05025",127567,130784,2008,"05025_2008"
"05026",3023,3082,2008,"05026_2008"
"05027",57062,58582,2008,"05027_2008"
"05028",50325,51460,2008,"05028_2008"
"05029",1972,2010,2008,"05029_2008"
"05030",601231,615145,2008,"05030_2008"
"05031",18681,19074,2008,"05031_2008"
"05032",36336,37044,2008,"05032_2008"
"05033",86520,88616,2008,"05033_2008"
"05034",5119,5259,2008,"05034_2008"
"05035",533145,544758,2008,"05035_2008"
"05036",17781,18237,2008,"05036_2008"
"05037",5432,5556,2008,"05037_2008"
"05038",10898,11141,2008,"05038_2008"
"06001",23786,24357,2008,"06001_2008"
"06002",123793,126116,2008,"06002_2008"
"06003",17844,18224,2008,"06003_2008"
"06004",16365,16722,2008,"06004_2008"
"06005",23268,23772,2008,"06005_2008"
"06006",4539,4631,2008,"06006_2008"
"06007",130490,133433,2008,"06007_2008"
"06008",6955,7104,2008,"06008_2008"
"06009",92604,94849,2008,"06009_2008"
"06010",96277,98357,2008,"06010_2008"
"07001",13652,14039,2008,"07001_2008"
"07002",24131,24695,2008,"07002_2008"
"07003",22858,23383,2008,"07003_2008"
"07004",20580,21277,2008,"07004_2008"
"07005",17380,17917,2008,"07005_2008"
"07006",23795,24442,2008,"07006_2008"
"07007",6466,6669,2008,"07007_2008"
"07008",21814,22447,2008,"07008_2008"
"07009",34639,35414,2008,"07009_2008"
"07010",6002,6170,2008,"07010_2008"
"07011",15864,16313,2008,"07011_2008"
"07012",33121,34034,2008,"07012_2008"
"07013",24059,24847,2008,"07013_2008"
"07014",13655,14137,2008,"07014_2008"
"07015",36981,37955,2008,"07015_2008"
"07016",14898,15179,2008,"07016_2008"
"07017",66473,68006,2008,"07017_2008"
"07018",6947,7145,2008,"07018_2008"
"07019",114210,116928,2008,"07019_2008"
"07020",36969,37869,2008,"07020_2008"
"07021",18013,18497,2008,"07021_2008"
"07022",10991,11456,2008,"07022_2008"
"07023",59412,61450,2008,"07023_2008"
"07024",7889,8251,2008,"07024_2008"
"07025",6250,6427,2008,"07025_2008"
"07026",25869,26850,2008,"07026_2008"
"07027",70720,72462,2008,"07027_2008"
"07028",4618,4711,2008,"07028_2008"
"07029",4367,4472,2008,"07029_2008"
"07030",25934,26637,2008,"07030_2008"
"07031",84211,87455,2008,"07031_2008"
"07032",24587,25279,2008,"07032_2008"
"07033",5552,5744,2008,"07033_2008"
"07034",54625,56040,2008,"07034_2008"
"07035",10431,10679,2008,"07035_2008"
"07036",5749,5952,2008,"07036_2008"
"07037",28174,28897,2008,"07037_2008"
"07038",16910,17447,2008,"07038_2008"
"07039",17736,18283,2008,"07039_2008"
"07040",43423,44509,2008,"07040_2008"
"07041",34034,34872,2008,"07041_2008"
"07042",8119,8376,2008,"07042_2008"
"07043",8620,8840,2008,"07043_2008"
"07044",19629,20205,2008,"07044_2008"
"07045",4588,4703,2008,"07045_2008"
"07046",32787,33519,2008,"07046_2008"
"07047",13971,14476,2008,"07047_2008"
"07048",18209,18620,2008,"07048_2008"
"07049",14073,14656,2008,"07049_2008"
"07050",4572,4658,2008,"07050_2008"
"07051",36167,37068,2008,"07051_2008"
"07052",85038,87649,2008,"07052_2008"
"07053",6293,6477,2008,"07053_2008"
"07054",22372,22922,2008,"07054_2008"
"07055",4348,4463,2008,"07055_2008"
"07056",8094,8431,2008,"07056_2008"
"07057",54914,56600,2008,"07057_2008"
"07058",3381,3510,2008,"07058_2008"
"07059",138411,143500,2008,"07059_2008"
"07060",9111,9488,2008,"07060_2008"
"07061",66458,68330,2008,"07061_2008"
"07062",14142,14522,2008,"07062_2008"
"07063",3089,3179,2008,"07063_2008"
"07064",34575,35906,2008,"07064_2008"
"07065",89273,91751,2008,"07065_2008"
"07066",15453,16061,2008,"07066_2008"
"07067",8726,8991,2008,"07067_2008"
"07068",26051,26681,2008,"07068_2008"
"07069",42650,43652,2008,"07069_2008"
"07070",10760,11112,2008,"07070_2008"
"07071",23677,24279,2008,"07071_2008"
"07072",24335,25120,2008,"07072_2008"
"07073",7136,7362,2008,"07073_2008"
"07074",32998,33815,2008,"07074_2008"
"07075",20777,21343,2008,"07075_2008"
"07076",20532,21149,2008,"07076_2008"
"07077",47062,48468,2008,"07077_2008"
"07078",146842,150695,2008,"07078_2008"
"07079",27053,27792,2008,"07079_2008"
"07080",31289,32313,2008,"07080_2008"
"07081",28371,29332,2008,"07081_2008"
"07082",9119,9475,2008,"07082_2008"
"07083",14578,14891,2008,"07083_2008"
"07084",6834,7048,2008,"07084_2008"
"07085",7999,8234,2008,"07085_2008"
"07086",17251,17665,2008,"07086_2008"
"07087",29325,30165,2008,"07087_2008"
"07088",1880,1933,2008,"07088_2008"
"07089",264831,271055,2008,"07089_2008"
"07090",3465,3551,2008,"07090_2008"
"07091",9707,9941,2008,"07091_2008"
"07092",34025,34963,2008,"07092_2008"
"07093",31639,32833,2008,"07093_2008"
"07094",29442,30366,2008,"07094_2008"
"07096",56686,58399,2008,"07096_2008"
"07097",71931,73553,2008,"07097_2008"
"07098",5305,5432,2008,"07098_2008"
"07099",59141,60491,2008,"07099_2008"
"07100",25337,26139,2008,"07100_2008"
"07101",465264,474826,2008,"07101_2008"
"07102",31730,32518,2008,"07102_2008"
"07103",23073,23692,2008,"07103_2008"
"07104",11767,12010,2008,"07104_2008"
"07105",12102,12409,2008,"07105_2008"
"07106",50921,52184,2008,"07106_2008"
"07107",62877,64364,2008,"07107_2008"
"07108",84408,86408,2008,"07108_2008"
"07109",27499,28310,2008,"07109_2008"
"07110",5417,5574,2008,"07110_2008"
